Category,Address,Date,Sold_Area_m2,Total_Area_m2,Land_m2,Interior_Area_m2,Price_EUR,Total_EUR_m2,Land_EUR_m2,Land_EUR_ha,Type,Finishing,Dom_Parts,region_with_riga,region_riga_separate,municipality,Year,Quarter,Month
Telpas,"Lāčplēša iela 19 - 17A, Rīga",2025-10-08,31.9,31.9,0,,4 482,141,,-,Ražošanas telpas,,1/1,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Dunalkas iela 2 k-3 - 97, Rīga",2025-10-08,16.2,16.2,0,,9 000,556,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Tērbatas iela 20, Rīga",2025-10-08,82.9,82.9,0,,111 550,1 346,,-,Tirdzniecības telpas,,1/1,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Valmieras iela 28 - 21, Rīga",2025-10-08,19.2,19.2,0,,19 500,1 016,,-,Cits,,1/1,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Bukaišu iela 12 k-8, Rīga",2025-10-08,24.5,24.5,0,,1 100,45,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Ludviķa iela 2, Rīga",2025-10-07,3.1,3.1,0,,2 000,645,,-,Cits,,1/1,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Zaru iela 10, Spilve, Babītes pag., Mārupes nov.",2025-10-07,41.7,313.2,0,,13 000,312,,-,Cits,,139/1044,Pierīga,Pierīga,Mārupe,2025,4,10
Telpas,"Marijas iela 8 - 1B, Rīga",2025-10-07,163.8,281.5,0,,184 000,1 123,,-,Tirdzniecības telpas,,1638/2815,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Zemaišu iela 15 - 1N, Rīga",2025-10-07,33.2,1 180.5,0,,19 000,572,,-,Garāža,,332/11805,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Kuldīgas iela 37A - 1B, Rīga",2025-10-07,25.5,968.6,0,,5 000,196,,-,Garāža,,1/38,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Brīvības gatve 257 - 14, Rīga",2025-10-07,37.2,670.2,0,,7 000,188,,-,Garāža,,1/18,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Slokas iela 59A - 54, Rīga",2025-10-07,10.8,108.0,0,,1 405,130,,-,Cits,,1/10,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Slokas iela 59A - 56, Rīga",2025-10-07,55.6,1 222.3,0,,8 433,152,,-,Cits,,1/22,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Brīvības iela 142 - 4, Rīga",2025-10-07,94.1,94.1,0,,125 000,1 328,,-,Biroju telpas,,1/1,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Pūces iela 43 - 109, Rīga",2025-10-07,31.2,1 090.7,0,,6 000,193,,-,Garāža,,1/35,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Dzintaru prospekts 64 - 601, Jūrmala",2025-10-07,8.8,1 558.0,0,,2 000,228,,-,Garāža,,65/11539,Pierīga,Pierīga,Jūrmala,2025,4,10
Telpas,"Vesetas iela 19 k-6 - 236, Rīga",2025-10-06,16.4,16.4,0,,8 000,488,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Dzirnavu iela 37 - 67, Rīga",2025-10-06,29.7,771.5,0,,35 000,1 180,,-,Garāža,,1/26,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Jūrmalas gatve 74 - 4N, Rīga",2025-10-06,2.5,2.5,0,,5 000,2 000,,-,Cits,,1/1,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Kleistu iela 41 k-5 - 18, Rīga",2025-10-06,16.5,16.5,0,,2 500,152,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Dārza iela 27 - 19, Alūksne, Alūksnes nov.",2025-10-06,66.7,66.7,0,,8 057,121,,-,Ražošanas telpas,,1/1,Vidzeme,Vidzeme,Alūksne,2025,4,10
Telpas,"Kleistu iela 41 k-7 - 2, Rīga",2025-10-06,16.6,16.6,0,,6 000,361,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Kaivas iela 48A - 1N, Rīga",2025-10-06,25.3,803.9,0,,14 500,573,,-,Garāža,,253/8039,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Grostonas iela 12 - 28C, Rīga",2025-10-06,5.3,5.3,0,,3 000,566,,-,Cits,,1/1,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Jūrmalas gatve 100 - 1B, Rīga",2025-10-06,26.0,2 103.1,0,,3 500,135,,-,Garāža,,1/81,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Grostonas iela 12 - 1A, Rīga",2025-10-06,28.4,2 242.2,0,,17 000,599,,-,Garāža,,1/79,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Vidus prospekts 51 - 1S, Jūrmala",2025-10-06,81.6,1 060.5,0,,7 000,86,,-,Garāža,,1/13,Pierīga,Pierīga,Jūrmala,2025,4,10
Telpas,"Zahārija Stopija iela 8 k-2 - 35, Upeslejas, Stopiņu pag., Ropažu nov.",2025-10-06,33.6,33.6,0,,4 500,134,,-,Garāža,,1/1,Unknown,Unknown,Unknown,2025,4,10
Telpas,"Kaivas iela 50 k-1 - 207D, Rīga",2025-10-03,31.0,960.4,0,,3 500,113,,-,Garāža,,1/31,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Atpūtas iela 13 k-1 - 22, Valdlauči, Ķekavas pag., Ķekavas nov.",2025-10-03,16.9,16.9,0,,7 500,444,,-,Garāža,,1/1,Pierīga,Pierīga,Ķekava,2025,4,10
Telpas,"Liepu aleja 15 k-1 - 2, Babīte, Babītes pag., Mārupes nov.",2025-10-03,16.4,16.4,0,,4 000,244,,-,Garāža,,1/1,Pierīga,Pierīga,Mārupe,2025,4,10
Telpas,"Raņķa dambis 34 - 115, Rīga",2025-10-02,22.0,2 726.7,0,,50 000,2 274,,-,Garāža,,1/124,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Dzintaru prospekts 36, Jūrmala",2025-10-02,69.4,1 088.9,0,,5 800,84,,-,Garāža,,694/10889,Pierīga,Pierīga,Jūrmala,2025,4,10
Telpas,"Murjāņu iela 60 k-22, Rīga",2025-10-02,16.5,16.5,0,,3 000,182,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Skanstes iela 29A - 139, Rīga",2025-10-01,22.5,2 694.6,0,,17 500,779,2374.49,-,Garāža,,1/120,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Murjāņu iela 60 k-22, Rīga",2025-10-01,15.9,15.9,0,,3 900,245,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Rembates iela 10 - 1N, Rīga",2025-10-01,4.1,178.3,0,,1 827,451,,-,Cits,,1/44,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Rembates iela 8, Rīga",2025-10-01,24.1,3 776.1,0,,4 302,179,,-,Garāža,,1/157,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Rīgas iela 55A k-4 - 90, Rēzekne",2025-10-01,18.4,18.4,0,,2 000,109,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Rīgas iela 2 - 15, Baloži, Ķekavas nov.",2025-10-01,28.9,98.2,0,,4 000,139,,-,Cits,,206/701,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Gaiļezera iela 13 - 1A, Rīga",2025-10-01,7.2,150.3,0,,2 000,279,,-,Garāža,,1/21,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Liedes iela 28 - 45, Rīga",2025-10-01,28.9,985.2,0,,6 000,208,,-,Garāža,,289/9852,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Vaidavas iela 6 k-3 - 43, Rīga",2025-10-01,54.8,712.7,0,,10 000,182,,-,Garāža,,1/13,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Torņakalna iela 2 - 1N, Rīga",2025-10-01,25.8,1 214.3,0,,20 000,774,,-,Garāža,,1/47,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Baznīcas iela 35 - 11A, Rīga",2025-10-01,109.2,109.2,0,,86 800,795,,-,Sporta telpas,,1/1,Rīga,Rīga,Rīga,2025,4,10
Telpas,"Gaiļezera iela 5 - 1A, Rīga",2025-09-30,7.2,150.6,0,,2 000,279,,-,Garāža,,1/21,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Tērbatas iela 20, Rīga",2025-09-30,76.4,220.3,0,,5 000,65,,-,Tirdzniecības telpas,,764/2203,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Tērbatas iela 20, Rīga",2025-09-30,97.6,97.6,0,,12 000,123,,-,Biroju telpas,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Raunas iela 54B, Rīga",2025-09-30,33.2,464.4,0,,2 000,60,,-,Garāža,,1/14,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Krišjāņa Barona iela 10, Rīga",2025-09-30,108.8,108.8,0,,175 000,1 608,,-,Tirdzniecības telpas,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Krasta iela 95 k-16, Rīga",2025-09-30,16.9,16.9,0,,4 000,237,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Dzelzavas iela 16 k-1, Rīga",2025-09-30,15.7,15.7,0,,10 000,637,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Lielā iela 19 k-1 - 6C, Mārupe, Mārupes nov.",2025-09-30,56.6,1 840.2,0,,12 000,212,,-,Garāža,,2/65,Pierīga,Pierīga,Mārupe,2025,3,9
Telpas,"Kazāru iela 4 - 84, Saurieši, Stopiņu pag., Ropažu nov.",2025-09-29,6.3,200.2,0,,1 000,160,,-,Cits,,1/32,Unknown,Unknown,Unknown,2025,3,9
Telpas,"Kalnciema iela 9A - 6A, Rīga",2025-09-29,65.4,653.9,0,,9 400,144,,-,Garāža,,1/10,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Dzeņu iela 7 k-1 - 92, Rīga",2025-09-29,31.7,2 439.8,0,,9 700,306,,-,Garāža,,1/77,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Kaivas iela 50 k-1 - 208D, Rīga",2025-09-29,25.7,898.6,0,,8 000,312,,-,Garāža,,1/35,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Jāņa Daliņa iela 8 - 158, Rīga",2025-09-29,4.5,4.5,0,,1 500,333,,-,Cits,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Ausmas 1, Silakrogs, Ropažu pag., Ropažu nov.",2025-09-29,32.0,393.8,0,,9 000,281,205.2,-,Cits,,160/1969,Unknown,Unknown,Unknown,2025,3,9
Telpas,"Ausmas 1, Silakrogs, Ropažu pag., Ropažu nov.",2025-09-29,21.2,393.8,0,,6 000,283,206.54,-,Cits,,106/1969,Unknown,Unknown,Unknown,2025,3,9
Telpas,"Ropažu iela 14B - 117, Rīga",2025-09-29,22.7,795.1,0,,12 000,528,,-,Garāža,,1/35,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Prūšu iela 4 - 300, Rīga",2025-09-29,26.0,7 279.4,0,,7 000,269,,-,Garāža,,243/68024,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Rūpniecības iela 33 - 1N, Rīga",2025-09-28,25.0,1 835.5,0,,31 000,1 240,,-,Garāža,,50/3671,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Mazā Juglas iela 3A - 12A, Rīga",2025-09-27,8.0,175.0,0,,6 000,755,,-,Cits,,1/22,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Laimdotas iela 38 - 12N, Rīga",2025-09-26,2.6,2.6,0,,5 200,2 000,,-,Cits,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Čiekurkalna 2. līnija 49A - 30, Rīga",2025-09-26,26.4,421.8,0,,2 000,76,,-,Garāža,,1/16,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Zaķumuiža 2001, Zaķumuiža, Ropažu pag., Ropažu nov.",2025-09-26,21.1,21.1,0,,1 000,47,,-,Garāža,,1/1,Unknown,Unknown,Unknown,2025,3,9
Telpas,"Krasta iela 95 k-8, Rīga",2025-09-26,19.7,19.7,0,,9 200,467,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Kalnāres - 9, Vilzēni, Braslavas pag., Limbažu nov.",2025-09-26,42.5,42.5,0,,1 600,38,,-,,,1/1,Unknown,Unknown,Unknown,2025,3,9
Telpas,"Brīvības iela 46 - 2, Rīga",2025-09-26,7.8,7.8,0,,3 100,397,,-,Cits,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Stirnu iela 44 k-3 - 564, Rīga",2025-09-26,16.9,16.9,0,,2 000,118,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Alauksta iela 9 - 62, Rīga",2025-09-26,32.2,1 415.1,0,,10 000,311,,-,Garāža,,1/44,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Dzintaru prospekts 42 k-1 - 1G, Jūrmala",2025-09-26,35.4,601.3,0,,15 000,424,,-,Garāža,,1/17,Pierīga,Pierīga,Jūrmala,2025,3,9
Telpas,"Rumbulas iela 14 - 1N, Rīga",2025-09-25,36.2,1 116.3,0,,24 500,676,,-,Garāža,,11/339,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Virsaiši 1 - 7, Code, Codes pag., Bauskas nov.",2025-09-25,37.9,37.9,0,,4 150,110,,-,Biroju telpas,,1/1,Zemgale,Zemgale,Bauska,2025,3,9
Telpas,"Birzes iela 1 - 14N, Salaspils, Salaspils nov.",2025-09-25,20.3,20.3,0,,13 000,640,,-,Garāža,,1/1,Pierīga,Pierīga,Salaspils,2025,3,9
Telpas,"Strēlnieku iela 8 - 1B, Rīga",2025-09-25,28.2,1 624.5,0,,20 000,709,,-,Garāža,,466/26851,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Gunāra Astras iela 8 k-1 - 159, Rīga",2025-09-25,31.4,3 170.9,0,,10 000,318,,-,Garāža,,1/101,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Viesturi 1 k-4 - 9, Valmiermuiža, Valmieras pag., Valmieras nov.",2025-09-25,22.4,22.4,0,,1 000,45,,-,Garāža,,1/1,Vidzeme,Vidzeme,Valmiera,2025,3,9
Telpas,"Baltegļu iela 5 k-18 - 217, Rīga",2025-09-25,16.5,16.5,0,,9 500,576,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Teātra iela 12 - 10, Rīga",2025-09-25,37.1,148.5,0,,23 500,633,,-,"Viesnīcu, ēdināšanas telpas",,1/4,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Lielirbes iela 11 - 30A, Rīga",2025-09-25,2.9,2.9,0,,5 000,1 724,,-,Cits,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Mazā Nometņu iela 75, Rīga",2025-09-24,12.8,224.4,0,,3 000,234,,-,Cits,,32/561,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Jūrmalas gatve 74 - 6N, Rīga",2025-09-24,2.9,2.9,0,,4 500,1 552,,-,Cits,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Kaivas iela 50 k-1 - 208D, Rīga",2025-09-24,25.7,898.6,0,,3 500,136,,-,Garāža,,1/35,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Dzeņu iela 7 k-1 - 108, Rīga",2025-09-24,5.6,5.6,0,,2 000,357,,-,Noliktava,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Dzeņu iela 7 k-1 - 92, Rīga",2025-09-24,31.7,2 439.8,0,,10 000,316,,-,Garāža,,1/77,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Jomas iela 46 - 610, Jūrmala",2025-09-24,25.5,183.3,0,,103 888,4 074,,-,Biroju telpas,,262/1883,Pierīga,Pierīga,Jūrmala,2025,3,9
Telpas,"Viļa Plūdoņa iela 4C, Rīga",2025-09-24,4.5,4.5,0,,2 000,444,,-,Cits,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Elizabetes iela 3 - 23, Rīga",2025-09-24,44.5,400.6,0,,50 000,1 124,,-,Garāža,,445/4006,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Mazā Nometņu iela 75, Rīga",2025-09-24,11.0,224.4,0,,2 500,227,,-,Cits,,5/102,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Jāņa Dikmaņa iela 4 - 1A, Rīga",2025-09-24,155.0,1 425.9,0,,1 500,10,,-,Garāža,,5/46,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Liepājas iela 37C - 1N, Rīga",2025-09-24,32.9,1 203.6,0,,14 500,441,,-,Garāža,,329/12036,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Atpūtas iela 4 - 13, Bukulti, Garkalnes pag., Ropažu nov.",2025-09-23,33.8,202.8,0,,20 000,592,,-,Garāža,,1/6,Pierīga,Pierīga,Garkalne,2025,3,9
Telpas,"Dzirciema iela 100 k-4 - 479, Rīga",2025-09-23,16.6,16.6,0,,4 200,253,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Eksporta iela 3 - 5N, Rīga",2025-09-23,190.9,190.9,0,,125 000,655,,-,Cits,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Pļavas iela 13A - 7, Cēsis, Cēsu nov.",2025-09-23,18.0,18.0,0,,5 600,311,,-,Garāža,,1/1,Vidzeme,Vidzeme,Cēsis,2025,3,9
Telpas,"Gobu iela 1 - 147, Baloži, Ķekavas nov.",2025-09-23,38.2,2 026.3,0,,8 000,209,,-,Garāža,,382/20263,Pierīga,Pierīga,Ķekava,2025,3,9
Telpas,"Stirnu iela 1 - 109, Rīga",2025-09-23,24.0,2 504.4,0,,5 000,209,,-,Garāža,,2/209,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Gobu iela 1 - 146, Baloži, Ķekavas nov.",2025-09-23,33.4,2 773.1,0,,7 000,210,,-,Garāža,,334/27731,Pierīga,Pierīga,Ķekava,2025,3,9
Telpas,"Betona iela 14 k-1 - 161, Dreiliņi, Stopiņu pag., Ropažu nov.",2025-09-23,19.6,19.6,0,,2 000,102,,-,Garāža,,1/1,Unknown,Unknown,Unknown,2025,3,9
Telpas,"Blaumaņa iela 4 - 536, Rēzekne",2025-09-22,21.4,21.4,0,,4 000,187,,-,Garāža,,1/1,Latgale,Latgale,Rēzekne,2025,3,9
Telpas,"Kaivas iela 50 k-1 - 206D, Rīga",2025-09-22,36.1,758.2,0,,3 500,97,,-,Garāža,,1/21,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Prūšu iela 4 - 300, Rīga",2025-09-22,7.9,7 279.4,0,,2 803,354,,-,Garāža,,81/74495,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Citadeles iela 6 - 26, Rīga",2025-09-22,29.2,1 022.1,0,,30 000,1 027,,-,Garāža,,292/10221,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Dzirnavu iela 37 - 67, Rīga",2025-09-22,59.4,771.5,0,,70 000,1 179,,-,Garāža,,1/13,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Rembates iela 8, Rīga",2025-09-22,24.1,3 776.1,0,,8 302,345,,-,Garāža,,1/157,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Krasta iela 95 k-13, Rīga",2025-09-19,16.8,16.8,0,,4 000,238,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Nīcas iela 10 k-7, Rīga",2025-09-19,25.4,25.4,0,,4 000,157,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Dravnieku iela 3 k-1 - 2N, Rīga",2025-09-19,2.4,19.2,0,,4 500,1 875,,-,Noliktava,,1/8,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Akāciju iela 2F - 70N, Rīga",2025-09-19,3.9,3.9,0,,2 145,550,,-,Cits,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Liedes iela 2 - 71, Rīga",2025-09-19,36.4,2 472.2,0,,12 000,330,,-,Garāža,,1/68,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Institūta iela 1 - 46, Sigulda, Siguldas nov.",2025-09-18,4.5,184.0,0,,1 000,223,,-,Noliktava,,1/41,Pierīga,Pierīga,Sigulda,2025,3,9
Telpas,"Kaivas iela 50 k-1 - 207D, Rīga",2025-09-18,31.0,960.4,0,,3 500,113,,-,Garāža,,1/31,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Dainas iela 10A - 1N, Rīga",2025-09-18,26.9,1 101.9,0,,24 900,926,,-,Garāža,,1/41,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Augusta Deglava iela 75, Rīga",2025-09-18,17.8,17.8,0,,4 500,253,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Gobu iela 1 - 146, Baloži, Ķekavas nov.",2025-09-18,66.8,2 773.1,0,,10 000,150,,-,Garāža,,668/27731,Pierīga,Pierīga,Ķekava,2025,3,9
Telpas,"Avotu iela 46A - 27, Rīga",2025-09-18,48.7,48.7,0,,32 700,671,,-,Tirdzniecības telpas,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Gunāra Astras iela 8 k-1 - 159, Rīga",2025-09-18,31.4,3 170.9,0,,9 000,287,,-,Garāža,,1/101,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Ciemupes iela 1 - 201, Rīga",2025-09-18,28.9,202.5,0,,14 000,484,,-,Garāža,,1/7,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Lielā iela 13 - 25, Jelgava",2025-09-18,64.4,64.4,0,,5 000,78,,-,Tirdzniecības telpas,,1/1,Zemgale,Zemgale,Jelgava,2025,3,9
Telpas,"Smilšu iela 38C - 22, Tukums, Tukuma nov.",2025-09-18,9.1,18.1,0,,1 100,122,,-,Garāža,,1/2,Pierīga,Pierīga,Tukums,2025,3,9
Telpas,"Smilšu iela 38B - 44, Tukums, Tukuma nov.",2025-09-18,139.7,139.7,0,,1 000,7,,-,Cits,,1/1,Pierīga,Pierīga,Tukums,2025,3,9
Telpas,"Čiekurkalna 4. šķērslīnija 9 - 53, Rīga",2025-09-18,6.0,303.3,0,,1 000,168,,-,Cits,,1/51,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Dzirciema iela 100 k-13 - 249, Rīga",2025-09-18,16.2,16.2,0,,7 000,432,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Vienības gatve 87B - 4, Rīga",2025-09-17,79.9,79.9,0,,114 000,1 427,,-,Biroju telpas,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Atbrīvošanas aleja 164 - 411, Rēzekne",2025-09-17,22.4,22.4,0,22.4,4 000,179,,-,Sociālo pakalpojumu telpas,,1/1,Latgale,Latgale,Rēzekne,2025,3,9
Telpas,"Latgales iela 420 k-16, Rīga",2025-09-17,17.6,17.6,0,,5 000,284,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Nometņu iela 3 - 1H, Rīga",2025-09-17,2.4,2.4,0,,4 500,1 875,,-,Cits,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Nometņu iela 3 - 1P, Rīga",2025-09-17,58.0,407.3,0,,10 500,181,,-,Cits,,580/4073,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Kupriču iela 3B - 32N, Rīga",2025-09-17,4.0,4.0,0,,2 800,700,,-,Cits,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Turaidas iela 17 - 122, Jūrmala",2025-09-17,97.5,5 523.5,0,,60 000,615,,-,Garāža,,195/11047,Pierīga,Pierīga,Jūrmala,2025,3,9
Telpas,"Laimdotas iela 38A - 13N, Rīga",2025-09-17,3.0,3.0,0,,6 000,2 000,,-,Cits,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Skanstes iela 29 - 205, Rīga",2025-09-16,3.0,3.0,0,,4 960,1 653,,-,Cits,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Atbrīvošanas aleja 166 - 502, Rēzekne",2025-09-16,18.0,18.0,0,18.0,5 000,278,,-,Sociālo pakalpojumu telpas,,1/1,Latgale,Latgale,Rēzekne,2025,3,9
Telpas,"Krišjāņa Valdemāra iela 143 k-2 - 83, Rīga",2025-09-16,38.3,38.3,0,,22 500,587,,-,Ražošanas telpas,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Liepājas iela 37C - 9N, Rīga",2025-09-16,2.2,2.2,0,,6 500,2 955,,-,Cits,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Augusta Deglava iela 75, Rīga",2025-09-16,18.0,18.0,0,,12 000,667,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Dzelzavas iela 104 - 4N, Rīga",2025-09-16,3.3,143.2,0,,5 000,1 515,,-,Noliktava,,33/1432,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Viestura prospekts 81D, Rīga",2025-09-16,36.9,36.9,0,,9 000,244,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Gregora iela 2A, Rīga",2025-09-16,11.9,772.0,0,,11 000,926,,-,Garāža,,1/65,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Lāčplēša iela 53 - 1E, Rīga",2025-09-16,9.1,91.2,0,,1 820,200,,-,Cits,,1/10,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Slokas iela 21, Rīga",2025-09-16,6.1,6.1,0,,2 000,328,,-,Cits,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Institūta iela 1 - 46, Sigulda, Siguldas nov.",2025-09-16,4.5,184.0,0,,1 000,223,,-,Noliktava,,1/41,Pierīga,Pierīga,Sigulda,2025,3,9
Telpas,"Skolas iela 14 - 37, Ogre, Ogres nov.",2025-09-16,16.4,16.4,0,,2 000,122,,-,Garāža,,1/1,Pierīga,Pierīga,Ogre,2025,3,9
Telpas,"Jūrmalas gatve 74 - 5N, Rīga",2025-09-16,2.7,2.7,0,,5 000,1 852,,-,Cits,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Augusta Deglava iela 61 k-1 - 73, Rīga",2025-09-16,4.1,178.7,0,,1 000,246,,-,Cits,,1/44,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Augusta Deglava iela 61 k-1 - 74, Rīga",2025-09-16,23.5,1 479.8,0,,4 500,192,,-,Garāža,,1/63,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Rumbulas iela 14 - 1N, Rīga",2025-09-16,34.6,1 116.3,0,,24 500,709,,-,Garāža,,7/226,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Krišjāņa Barona iela 95A - 2, Rīga",2025-09-16,73.5,73.5,0,,50 000,680,,-,Tirdzniecības telpas,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Rusova iela 7 - 177, Rīga",2025-09-15,44.2,1 811.2,0,,14 000,317,,-,Garāža,,1/41,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Marijas iela 8B - 1, Rīga",2025-09-15,202.9,202.9,0,,186 250,918,,-,Biroju telpas,,1/1,Rīga,Rīga,Rīga,2025,3,9
Telpas,"Vārnu iela 17 - 13, Cēsis, Cēsu nov.",2025-09-15,15.8,15.8,0,,3 000,190,,-,Garāža,,1/1,Vidzeme,Vidzeme,Cēsis,2025,3,9
